date,year,weeknum,buoy,buoy_lat,buoy_long,depth_cat,depth_m,param,units,value,flag_rep_diff,flag_nd,doy
6/23/2023,2023,25,2,41.913017,-82.73665,Bottom,10.9,CHLA,ugL,5.48,FALSE,NA,174
6/23/2023,2023,25,4,41.8927,-82.525767,Surface,1,CHLA,ugL,4.96,FALSE,NA,174
6/23/2023,2023,25,4,41.8927,-82.525767,Bottom,9.8,CHLA,ugL,3.08,FALSE,NA,174
6/23/2023,2023,25,5,42.002583,-82.578633,Surface,1,CHLA,ugL,2.55,TRUE,NA,174
6/23/2023,2023,25,5,42.002583,-82.578633,Bottom,8.1,CHLA,ugL,7.57,FALSE,NA,174
6/23/2023,2023,25,6,42.0222,-82.669683,Surface,1,CHLA,ugL,3.73,FALSE,NA,174
6/23/2023,2023,25,7,41.99605,-82.7179,Surface,1,CHLA,ugL,3.95,TRUE,NA,174
6/23/2023,2023,25,7,41.99605,-82.7179,Bottom,9.5,CHLA,ugL,4.22,FALSE,NA,174
7/10/2023,2023,28,2,41.913017,-82.73665,Surface,1,CHLA,ugL,5.53,FALSE,NA,191
7/10/2023,2023,28,2,41.913017,-82.73665,Bottom,10.9,CHLA,ugL,6.30,FALSE,NA,191
7/10/2023,2023,28,4,41.8927,-82.525767,Surface,1,CHLA,ugL,2.26,TRUE,NA,191
7/10/2023,2023,28,4,41.8927,-82.525767,Bottom,9.8,CHLA,ugL,4.40,FALSE,NA,191
7/10/2023,2023,28,5,42.002583,-82.578633,Surface,1,CHLA,ugL,8.07,FALSE,NA,191
7/10/2023,2023,28,5,42.002583,-82.578633,Bottom,8.1,CHLA,ugL,17.65,FALSE,NA,191
7/10/2023,2023,28,6,42.0222,-82.669683,Surface,1,CHLA,ugL,5.59,FALSE,NA,191
7/10/2023,2023,28,6,42.0222,-82.669683,Bottom,7.9,CHLA,ugL,4.45,FALSE,NA,191
7/10/2023,2023,28,7,41.99605,-82.7179,Surface,1,CHLA,ugL,4.04,FALSE,NA,191
7/10/2023,2023,28,7,41.99605,-82.7179,Bottom,9.5,CHLA,ugL,4.74,FALSE,NA,191
7/19/2023,2023,29,2,41.913017,-82.73665,Surface,1,CHLA,ugL,11.42,FALSE,NA,200
7/19/2023,2023,29,2,41.913017,-82.73665,Bottom,10.9,CHLA,ugL,10.65,FALSE,NA,200
7/19/2023,2023,29,4,41.8927,-82.525767,Surface,1,CHLA,ugL,5.19,FALSE,NA,200
7/19/2023,2023,29,4,41.8927,-82.525767,Bottom,9.8,CHLA,ugL,5.74,FALSE,NA,200
7/19/2023,2023,29,5,42.002583,-82.578633,Surface,1,CHLA,ugL,6.30,FALSE,NA,200
7/19/2023,2023,29,5,42.002583,-82.578633,Bottom,8.1,CHLA,ugL,8.57,FALSE,NA,200
7/19/2023,2023,29,6,42.0222,-82.669683,Surface,1,CHLA,ugL,6.46,FALSE,NA,200
7/19/2023,2023,29,6,42.0222,-82.669683,Bottom,7.9,CHLA,ugL,6.43,FALSE,NA,200
7/19/2023,2023,29,7,41.99605,-82.7179,Surface,1,CHLA,ugL,6.30,FALSE,NA,200
7/19/2023,2023,29,7,41.99605,-82.7179,Bottom,9.5,CHLA,ugL,7.50,FALSE,NA,200
7/25/2023,2023,30,2,41.913017,-82.73665,Surface,1,CHLA,ugL,5.46,FALSE,NA,206
7/25/2023,2023,30,2,41.913017,-82.73665,Bottom,10.9,CHLA,ugL,6.12,FALSE,NA,206
7/25/2023,2023,30,4,41.8927,-82.525767,Surface,1,CHLA,ugL,6.66,FALSE,NA,206
7/25/2023,2023,30,4,41.8927,-82.525767,Bottom,9.8,CHLA,ugL,3.83,FALSE,NA,206
7/25/2023,2023,30,5,42.002583,-82.578633,Surface,1,CHLA,ugL,4.88,FALSE,NA,206
7/25/2023,2023,30,5,42.002583,-82.578633,Bottom,8.1,CHLA,ugL,6.30,FALSE,NA,206
7/25/2023,2023,30,6,42.0222,-82.669683,Surface,1,CHLA,ugL,5.16,FALSE,NA,206
7/25/2023,2023,30,7,41.99605,-82.7179,Surface,1,CHLA,ugL,4.53,FALSE,NA,206
7/25/2023,2023,30,7,41.99605,-82.7179,Bottom,9.5,CHLA,ugL,8.04,FALSE,NA,206
7/26/2023,2023,30,2,41.913017,-82.73665,Surface,1,CHLA,ugL,5.52,FALSE,NA,207
7/26/2023,2023,30,2,41.913017,-82.73665,Bottom,10.9,CHLA,ugL,6.25,FALSE,NA,207
7/26/2023,2023,30,4,41.8927,-82.525767,Surface,1,CHLA,ugL,7.06,FALSE,NA,207
7/26/2023,2023,30,4,41.8927,-82.525767,Bottom,9.8,CHLA,ugL,4.29,FALSE,NA,207
7/26/2023,2023,30,5,42.002583,-82.578633,Surface,1,CHLA,ugL,5.91,FALSE,NA,207
7/26/2023,2023,30,5,42.002583,-82.578633,Bottom,8.1,CHLA,ugL,7.17,FALSE,NA,207
7/26/2023,2023,30,6,42.0222,-82.669683,Surface,1,CHLA,ugL,6.08,FALSE,NA,207
7/26/2023,2023,30,7,41.99605,-82.7179,Surface,1,CHLA,ugL,5.25,FALSE,NA,207
7/26/2023,2023,30,7,41.99605,-82.7179,Bottom,9.5,CHLA,ugL,8.30,FALSE,NA,207
8/1/2023,2023,31,2,41.913017,-82.73665,Surface,1,CHLA,ugL,8.67,FALSE,NA,213
8/1/2023,2023,31,2,41.913017,-82.73665,Bottom,10.9,CHLA,ugL,8.19,FALSE,NA,213
8/1/2023,2023,31,4,41.8927,-82.525767,Surface,1,CHLA,ugL,6.68,FALSE,NA,213
8/1/2023,2023,31,4,41.8927,-82.525767,Bottom,9.8,CHLA,ugL,6.52,FALSE,NA,213
8/1/2023,2023,31,5,42.002583,-82.578633,Surface,1,CHLA,ugL,6.32,FALSE,NA,213
8/1/2023,2023,31,5,42.002583,-82.578633,Bottom,8.1,CHLA,ugL,5.62,FALSE,NA,213
8/1/2023,2023,31,6,42.0222,-82.669683,Surface,1,CHLA,ugL,7.87,FALSE,NA,213
8/1/2023,2023,31,6,42.0222,-82.669683,Bottom,7.9,CHLA,ugL,7.38,FALSE,NA,213
8/1/2023,2023,31,7,41.99605,-82.7179,Surface,1,CHLA,ugL,8.83,FALSE,NA,213
8/1/2023,2023,31,7,41.99605,-82.7179,Bottom,9.5,CHLA,ugL,8.89,FALSE,NA,213
8/16/2023,2023,33,2,41.913017,-82.73665,Surface,1,CHLA,ugL,7.60,FALSE,NA,228
8/16/2023,2023,33,2,41.913017,-82.73665,Bottom,10.9,CHLA,ugL,7.79,FALSE,NA,228
8/16/2023,2023,33,4,41.8927,-82.525767,Surface,1,CHLA,ugL,5.41,FALSE,NA,228
8/16/2023,2023,33,4,41.8927,-82.525767,Bottom,9.8,CHLA,ugL,7.32,FALSE,NA,228
8/16/2023,2023,33,5,42.002583,-82.578633,Surface,1,CHLA,ugL,13.73,FALSE,NA,228
8/16/2023,2023,33,5,42.002583,-82.578633,Bottom,8.1,CHLA,ugL,10.59,TRUE,NA,228
8/16/2023,2023,33,6,42.0222,-82.669683,Surface,1,CHLA,ugL,11.30,FALSE,NA,228
8/16/2023,2023,33,6,42.0222,-82.669683,Bottom,7.9,CHLA,ugL,11.24,FALSE,NA,228
8/16/2023,2023,33,7,41.99605,-82.7179,Surface,1,CHLA,ugL,15.66,FALSE,NA,228
8/16/2023,2023,33,7,41.99605,-82.7179,Bottom,9.5,CHLA,ugL,16.39,FALSE,NA,228
8/28/2023,2023,35,2,41.913017,-82.73665,Surface,1,CHLA,ugL,4.69,TRUE,NA,240
8/28/2023,2023,35,2,41.913017,-82.73665,Bottom,10.9,CHLA,ugL,9.36,FALSE,NA,240
8/28/2023,2023,35,4,41.8927,-82.525767,Surface,1,CHLA,ugL,14.75,FALSE,NA,240
8/28/2023,2023,35,4,41.8927,-82.525767,Bottom,9.8,CHLA,ugL,14.29,FALSE,NA,240
8/28/2023,2023,35,5,42.002583,-82.578633,Surface,1,CHLA,ugL,15.41,FALSE,NA,240
8/28/2023,2023,35,5,42.002583,-82.578633,Bottom,8.1,CHLA,ugL,15.16,FALSE,NA,240
8/28/2023,2023,35,6,42.0222,-82.669683,Surface,1,CHLA,ugL,9.12,FALSE,NA,240
8/28/2023,2023,35,6,42.0222,-82.669683,Bottom,7.9,CHLA,ugL,9.26,FALSE,NA,240
8/28/2023,2023,35,7,41.99605,-82.7179,Surface,1,CHLA,ugL,6.23,FALSE,NA,240
8/28/2023,2023,35,7,41.99605,-82.7179,Bottom,9.5,CHLA,ugL,8.50,FALSE,NA,240
9/15/2023,2023,37,2,41.913017,-82.73665,Surface,1,CHLA,ugL,8.77,FALSE,NA,258
9/15/2023,2023,37,2,41.913017,-82.73665,Bottom,10.9,CHLA,ugL,13.22,TRUE,NA,258
9/15/2023,2023,37,4,41.8927,-82.525767,Surface,1,CHLA,ugL,9.67,FALSE,NA,258
9/15/2023,2023,37,4,41.8927,-82.525767,Bottom,9.8,CHLA,ugL,10.21,FALSE,NA,258
9/15/2023,2023,37,5,42.002583,-82.578633,Surface,1,CHLA,ugL,11.33,FALSE,NA,258
9/15/2023,2023,37,5,42.002583,-82.578633,Bottom,8.1,CHLA,ugL,16.81,FALSE,NA,258
9/15/2023,2023,37,6,42.0222,-82.669683,Surface,1,CHLA,ugL,9.78,FALSE,NA,258
9/15/2023,2023,37,6,42.0222,-82.669683,Bottom,7.9,CHLA,ugL,15.62,FALSE,NA,258
9/15/2023,2023,37,7,41.99605,-82.7179,Surface,1,CHLA,ugL,11.12,FALSE,NA,258
9/15/2023,2023,37,7,41.99605,-82.7179,Bottom,9.5,CHLA,ugL,14.47,FALSE,NA,258
9/23/2023,2023,38,2,41.913017,-82.73665,Surface,1,CHLA,ugL,7.22,FALSE,NA,266
9/23/2023,2023,38,2,41.913017,-82.73665,Bottom,10.9,CHLA,ugL,4.90,FALSE,NA,266
9/23/2023,2023,38,4,41.8927,-82.525767,Surface,1,CHLA,ugL,9.88,FALSE,NA,266
9/23/2023,2023,38,4,41.8927,-82.525767,Bottom,9.8,CHLA,ugL,12.41,TRUE,NA,266
9/23/2023,2023,38,5,42.002583,-82.578633,Surface,1,CHLA,ugL,6.68,FALSE,NA,266
9/23/2023,2023,38,5,42.002583,-82.578633,Bottom,8.1,CHLA,ugL,9.22,FALSE,NA,266
9/23/2023,2023,38,6,42.0222,-82.669683,Surface,1,CHLA,ugL,6.80,FALSE,NA,266
9/23/2023,2023,38,6,42.0222,-82.669683,Bottom,7.9,CHLA,ugL,7.74,FALSE,NA,266
9/23/2023,2023,38,7,41.99605,-82.7179,Surface,1,CHLA,ugL,9.39,FALSE,NA,266
9/23/2023,2023,38,7,41.99605,-82.7179,Bottom,9.5,CHLA,ugL,10.77,FALSE,NA,266
10/3/2023,2023,40,2,41.913017,-82.73665,Surface,1,CHLA,ugL,9.72,FALSE,NA,276
10/3/2023,2023,40,2,41.913017,-82.73665,Bottom,10.9,CHLA,ugL,2.92,FALSE,NA,276
10/3/2023,2023,40,4,41.8927,-82.525767,Surface,1,CHLA,ugL,7.99,FALSE,NA,276
10/3/2023,2023,40,4,41.8927,-82.525767,Bottom,9.8,CHLA,ugL,9.36,FALSE,NA,276
10/3/2023,2023,40,5,42.002583,-82.578633,Surface,1,CHLA,ugL,8.84,FALSE,NA,276
10/3/2023,2023,40,5,42.002583,-82.578633,Bottom,8.1,CHLA,ugL,9.30,FALSE,NA,276
10/3/2023,2023,40,6,42.0222,-82.669683,Surface,1,CHLA,ugL,6.22,FALSE,NA,276
10/3/2023,2023,40,6,42.0222,-82.669683,Bottom,7.9,CHLA,ugL,6.07,FALSE,NA,276
10/3/2023,2023,40,7,41.99605,-82.7179,Surface,1,CHLA,ugL,5.59,FALSE,NA,276
10/3/2023,2023,40,7,41.99605,-82.7179,Bottom,9.5,CHLA,ugL,9.23,FALSE,NA,276
5/16/2024,2024,20,6,42.0222,-82.669683,Surface,1,CHLA,ugL,1.25,FALSE,NA,137
5/16/2024,2024,20,6,42.0222,-82.669683,Bottom,7,CHLA,ugL,1.43,FALSE,NA,137
5/16/2024,2024,20,7,41.99605,-82.7179,Surface,1,CHLA,ugL,-0.08,FALSE,NA,137
5/16/2024,2024,20,7,41.99605,-82.7179,Bottom,9,CHLA,ugL,1.35,FALSE,NA,137
5/23/2024,2024,21,4,41.8927,-82.525767,Surface,1,CHLA,ugL,0.83,FALSE,NA,144
5/23/2024,2024,21,4,41.8927,-82.525767,Bottom,10,CHLA,ugL,1.77,FALSE,NA,144
5/31/2024,2024,22,2,41.971783,-82.488083,Surface,1,CHLA,ugL,2.79,FALSE,NA,152
5/31/2024,2024,22,2,41.971783,-82.488083,Bottom,10,CHLA,ugL,2.86,FALSE,NA,152
5/31/2024,2024,22,4,41.8927,-82.525767,Surface,1,CHLA,ugL,2.72,FALSE,NA,152
5/31/2024,2024,22,4,41.8927,-82.525767,Bottom,10,CHLA,ugL,6.41,FALSE,NA,152
5/31/2024,2024,22,5,42.002583,-82.578633,Surface,1,CHLA,ugL,2.72,FALSE,NA,152
5/31/2024,2024,22,5,42.002583,-82.578633,Bottom,7,CHLA,ugL,4.58,FALSE,NA,152
5/31/2024,2024,22,6,42.0222,-82.669683,Surface,1,CHLA,ugL,1.93,FALSE,NA,152
5/31/2024,2024,22,6,42.0222,-82.669683,Bottom,7,CHLA,ugL,2.58,FALSE,NA,152
5/31/2024,2024,22,7,41.99605,-82.7179,Surface,1,CHLA,ugL,5.09,FALSE,NA,152
5/31/2024,2024,22,7,41.99605,-82.7179,Bottom,9,CHLA,ugL,1.92,FALSE,NA,152
6/19/2024,2024,25,2,41.971783,-82.488083,Surface,1,CHLA,ugL,1.56,FALSE,NA,171
6/19/2024,2024,25,2,41.971783,-82.488083,Bottom,10,CHLA,ugL,3.04,FALSE,NA,171
6/19/2024,2024,25,4,41.8927,-82.525767,Surface,1,CHLA,ugL,5.51,FALSE,NA,171
6/19/2024,2024,25,4,41.8927,-82.525767,Bottom,10,CHLA,ugL,3.53,FALSE,NA,171
6/19/2024,2024,25,5,42.002583,-82.578633,Surface,1,CHLA,ugL,3.15,TRUE,NA,171
6/19/2024,2024,25,5,42.002583,-82.578633,Bottom,7,CHLA,ugL,6.70,TRUE,NA,171
6/19/2024,2024,25,6,42.0222,-82.669683,Surface,1,CHLA,ugL,2.28,,,
6/19/2024,2024,25,6,42.0222,-82.669683,Bottom,7,CHLA,ugL,3.69,FALSE,NA,171
6/19/2024,2024,25,7,41.99605,-82.7179,Surface,1,CHLA,ugL,3.65,FALSE,NA,171
6/19/2024,2024,25,7,41.99605,-82.7179,Bottom,9,CHLA,ugL,3.34,FALSE,NA,171
7/4/2024,2024,27,2,41.971783,-82.488083,Surface,1,CHLA,ugL,2.65,FALSE,NA,186
7/4/2024,2024,27,2,41.971783,-82.488083,Bottom,10,CHLA,ugL,3.72,FALSE,NA,186
7/4/2024,2024,27,4,41.8927,-82.525767,Surface,1,CHLA,ugL,3.52,FALSE,NA,186
7/4/2024,2024,27,4,41.8927,-82.525767,Bottom,10,CHLA,ugL,3.29,TRUE,NA,186
7/4/2024,2024,27,5,42.002583,-82.578633,Surface,1,CHLA,ugL,5.32,FALSE,NA,186
7/4/2024,2024,27,5,42.002583,-82.578633,Bottom,7,CHLA,ugL,4.97,FALSE,NA,186
7/4/2024,2024,27,6,42.0222,-82.669683,Surface,1,CHLA,ugL,4.61,FALSE,NA,186
7/4/2024,2024,27,6,42.0222,-82.669683,Bottom,7,CHLA,ugL,4.41,FALSE,NA,186
7/4/2024,2024,27,7,41.99605,-82.7179,Surface,1,CHLA,ugL,5.95,FALSE,NA,186
7/4/2024,2024,27,7,41.99605,-82.7179,Bottom,9,CHLA,ugL,6.02,FALSE,NA,186
7/19/2024,2024,29,2,41.971783,-82.488083,Surface,1,CHLA,ugL,3.83,FALSE,NA,201
7/19/2024,2024,29,2,41.971783,-82.488083,Bottom,10,CHLA,ugL,5.72,FALSE,NA,201
7/19/2024,2024,29,4,41.8927,-82.525767,Surface,1,CHLA,ugL,6.32,FALSE,NA,201
7/19/2024,2024,29,4,41.8927,-82.525767,Bottom,10,CHLA,ugL,5.94,FALSE,NA,201
7/19/2024,2024,29,5,42.002583,-82.578633,Surface,1,CHLA,ugL,5.89,FALSE,NA,201
7/19/2024,2024,29,5,42.002583,-82.578633,Bottom,7,CHLA,ugL,9.89,FALSE,NA,201
7/19/2024,2024,29,6,42.0222,-82.669683,Surface,1,CHLA,ugL,4.16,FALSE,NA,201
7/19/2024,2024,29,6,42.0222,-82.669683,Bottom,1,CHLA,ugL,-1.27,FALSE,NA,201
7/19/2024,2024,29,7,41.99605,-82.7179,Surface,1,CHLA,ugL,5.54,TRUE,NA,201
7/19/2024,2024,29,7,41.99605,-82.7179,Bottom,9,CHLA,ugL,5.87,FALSE,NA,201
8/4/2024,2024,32,2,41.971783,-82.488083,Surface,1,CHLA,ugL,9.38,FALSE,NA,217
8/4/2024,2024,32,2,41.971783,-82.488083,Bottom,10,CHLA,ugL,7.64,FALSE,NA,217
8/4/2024,2024,32,4,41.8927,-82.525767,Surface,1,CHLA,ugL,9.58,FALSE,NA,217
8/4/2024,2024,32,4,41.8927,-82.525767,Bottom,10,CHLA,ugL,7.08,FALSE,NA,217
8/4/2024,2024,32,5,42.002583,-82.578633,Surface,1,CHLA,ugL,8.35,TRUE,NA,217
8/4/2024,2024,32,5,42.002583,-82.578633,Bottom,7,CHLA,ugL,3.92,TRUE,NA,217
8/4/2024,2024,32,6,42.0222,-82.669683,Surface,1,CHLA,ugL,8.99,FALSE,NA,217
8/4/2024,2024,32,6,42.0222,-82.669683,Bottom,7,CHLA,ugL,8.16,FALSE,NA,217
8/4/2024,2024,32,7,41.99605,-82.7179,Surface,1,CHLA,ugL,7.86,TRUE,NA,217
8/4/2024,2024,32,7,41.99605,-82.7179,Bottom,9,CHLA,ugL,2.28,TRUE,NA,217
8/13/2024,2024,33,2,41.971783,-82.488083,Surface,1,CHLA,ugL,5.64,FALSE,NA,226
8/13/2024,2024,33,2,41.971783,-82.488083,Bottom,10,CHLA,ugL,9.37,FALSE,NA,226
8/13/2024,2024,33,4,41.8927,-82.525767,Surface,1,CHLA,ugL,5.33,FALSE,NA,226
8/13/2024,2024,33,4,41.8927,-82.525767,Bottom,10,CHLA,ugL,6.56,FALSE,NA,226
8/13/2024,2024,33,5,42.002583,-82.578633,Surface,1,CHLA,ugL,7.55,FALSE,NA,226
8/13/2024,2024,33,5,42.002583,-82.578633,Bottom,7,CHLA,ugL,3.88,TRUE,NA,226
8/13/2024,2024,33,6,42.0222,-82.669683,Surface,1,CHLA,ugL,6.11,TRUE,NA,226
8/13/2024,2024,33,6,42.0222,-82.669683,Bottom,7,CHLA,ugL,11.93,FALSE,NA,226
