"date","year","weeknum","buoy","buoy_lat","buoy_long","depth_cat","depth_m","param","units","value","flag_rep_diff","flag_nd","doy"
2022-05-16,2022,21,"6",42.0222,-82.6697,"Bottom",8,"TSS","mgL",828,FALSE,NA,136
2022-05-16,2022,21,"6",42.0222,-82.6697,"Surface",1,"NH4","ugL",13.845,FALSE,NA,136
2022-05-16,2022,21,"6",42.0222,-82.6697,"Surface",1,"NO3","ugL",381.78,FALSE,NA,136
2022-05-16,2022,21,"6",42.0222,-82.6697,"Surface",1,"SRP","ugL",7.015,FALSE,NA,136
2022-05-16,2022,21,"6",42.0222,-82.6697,"Surface",1,"TDN","ugL",490.81,FALSE,NA,136
2022-05-16,2022,21,"6",42.0222,-82.6697,"Surface",1,"TDP","ugL",13.09,FALSE,NA,136
2022-05-16,2022,21,"6",42.0222,-82.6697,"Surface",1,"TP","ugL",5.71,FALSE,NA,136
2022-05-16,2022,21,"6",42.0222,-82.6697,"Surface",1,"TSS","mgL",330,FALSE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Bottom",9.5,"NH4","ugL",15.215,FALSE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Bottom",9.5,"NO3","ugL",492.19,FALSE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Bottom",9.5,"SRP","ugL",3.35,TRUE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Bottom",9.5,"TDN","ugL",453.345,TRUE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Bottom",9.5,"TDP","ugL",6.89,TRUE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Bottom",9.5,"TP","ugL",21.85,FALSE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Bottom",9.5,"TSS","mgL",13192,FALSE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Surface",1,"NH4","ugL",13.55,FALSE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Surface",1,"NO3","ugL",557.03,FALSE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Surface",1,"SRP","ugL",2.89,FALSE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Surface",1,"TDN","ugL",632.02,FALSE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Surface",1,"TDP","ugL",3.865,FALSE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Surface",1,"TP","ugL",7.595,FALSE,NA,136
2022-05-16,2022,21,"7",41.99605,-82.7179,"Surface",1,"TSS","mgL",1079,FALSE,NA,136
2022-05-27,2022,22,"2",41.913017,-82.7367,"Bottom",11,"TP","ugL",14.995,FALSE,NA,147
2022-05-27,2022,22,"2",41.913017,-82.7367,"Surface",1,"TP","ugL",6.95,FALSE,NA,147
2022-05-27,2022,22,"4",41.8927,-82.5258,"Bottom",8,"TP","ugL",11.295,FALSE,NA,147
2022-05-27,2022,22,"4",41.8927,-82.5258,"Surface",1,"TP","ugL",8.515,FALSE,NA,147
2022-05-27,2022,22,"5",42.002583,-82.5786,"Bottom",8.5,"TP","ugL",17.905,FALSE,NA,147
2022-05-27,2022,22,"5",42.002583,-82.5786,"Surface",1,"TP","ugL",6.975,FALSE,NA,147
2022-05-27,2022,22,"6",42.0222,-82.6697,"Bottom",8,"TP","ugL",4.39,FALSE,NA,147
